854206254371739112	1
854206254372409580	1
854206323012199074	1
8695567572837815580	1
8702570042539291591	1
8738729481958024306	1
8781340201013755480	1
8806979581284680749	1
895090632098445404	1
8976804202948971192	1
9012891558377673904	1
9081872250931739388	1
924926979629904460	1
951212274809445928	1
954059639719230269	1
973059200647391046	1
991988255421712341	1
99309898607182695	1
